x,y,Width,Height,Var,ContrastMichelson,Entropy,IsSplit
924,320,4,32,349.787,0.265306,4.03425,1
928,320,4,32,317.189,0.21134,4.08001,1
956,320,4,32,4364.07,0.652672,5.53692,1
964,320,4,32,4452.01,0.19834,5.24788,1
904,352,4,32,333.26,0.0840787,4.03373,1
916,352,4,32,28016.8,0.735849,5.83931,1
920,352,4,32,1599.31,0.54386,4.98533,1
952,352,8,16,2382.37,0.544365,5.21918,1
960,352,8,8,57756.2,0.660978,4.95322,1
960,360,8,8,52443.7,0.636979,4.95634,1
952,368,8,16,3596.43,0.461538,4.94798,1
960,368,8,16,40142.8,0.62963,5.82976,1
912,256,16,16,64202.5,0.706897,5.53031,1
928,256,8,32,294.28,0.190381,4.00668,1
936,256,16,32,496.376,0.314894,4.42285,1
952,256,8,32,42362.3,0.687303,6.08513,1
960,264,32,16,1185.53,0.0803511,4.5756,1
912,272,16,16,57712.3,0.665939,5.7757,1
912,288,16,16,71064.3,0.714286,5.05558,1
928,288,8,32,398.471,0.271605,4.22938,1
936,288,16,32,559.131,0.344196,4.46657,1
952,288,8,32,35797.8,0.872941,6.2661,1
960,288,16,16,21997.1,0.611452,3.41255,1
992,288,32,16,20040.8,0.474275,3.88372,1
896,304,16,16,45638.2,0.608081,5.92625,1
912,304,16,16,41579.1,0.785795,6.20067,1
960,304,16,16,38354.8,0.864458,5.80732,1
976,304,16,16,2287.07,0.136823,4.60556,1
992,304,32,16,1527,0.130672,4.81798,1
920,320,8,32,1483.91,0.520661,4.79941,1
928,320,8,32,444.976,0.326531,4.28952,1
936,320,16,32,460.921,0.365967,4.33057,1
952,320,8,32,2657.84,0.652672,5.36088,1
960,320,8,32,53233.6,0.805,6.23082,1
992,320,32,16,531.571,0.0790274,4.21038,1
904,352,16,32,13823.2,0.745098,5.23861,1
920,352,8,32,933.531,0.54386,4.56978,1
944,352,16,16,1358.8,0.544365,4.89009,1
960,352,16,16,50205.7,0.667411,4.66413,1
976,352,16,16,56.5662,0.016835,2.49583,1
944,368,16,16,2311.51,0.461538,4.54037,1
960,368,16,16,50966.4,0.642857,5.3609,1
896,256,32,32,52097,0.706897,6.09645,1
928,256,32,32,19134,0.687303,5.3068,1
960,256,32,32,859.293,0.0803511,4.11944,1
992,256,32,32,537.119,0.0684385,3.98944,1
896,288,32,32,64544.8,0.786756,5.76422,1
928,288,32,32,10985.9,0.872941,5.35469,1
960,288,32,32,32569,0.891957,5.36962,1
992,288,32,32,15097.7,0.474275,5.277,1
896,320,32,32,17213,0.75493,6.69347,1
928,320,32,32,1137.78,0.652672,4.82595,1
960,320,32,32,28784.8,0.807882,5.45116,1
992,320,32,32,1262.09,0.104213,4.73425,1
896,352,32,32,35775.4,0.786301,5.79474,1
928,352,32,32,1127.43,0.6,4.50014,1
960,352,32,32,32832.7,0.674672,4.69085,1
1088,340,4,4,7651.87,0.257426,3.75,0
1092,340,4,4,444.434,0.0745501,3.20282,0
1104,344,8,4,14122.3,0.369412,3.84314,0
1112,344,8,4,10428.3,0.411917,4.26532,0
1056,288,16,8,7.47162,0.00580271,1.1952,0
1072,288,16,4,292.806,0.0265152,2.17213,0
1072,292,16,8,329.17,0.0341772,2.61851,0
1024,296,32,4,42.8842,0.0162022,2.33311,0
1056,296,16,8,23797.3,0.422868,4.15812,0
1024,300,32,4,25224.1,0.420597,5.30275,0
1072,300,16,4,26585.6,0.485075,4.93987,0
1024,304,16,8,2188.11,0.143422,4.83995,0
1040,304,16,8,1404.39,0.144928,4.79738,0
1064,304,16,8,3464.77,0.420382,5.47747,0
1080,304,8,4,17122.2,0.544474,4.375,0
1088,304,16,4,536.491,0.0915819,4.14359,0
1104,304,16,8,840.422,0.109677,4.67211,0
1080,308,8,8,18341.8,0.542005,5.40211,0
1088,308,16,8,897.254,0.136646,4.57609,0
1024,312,16,8,241.527,0.0559322,3.68801,0
1040,312,16,8,430.268,0.0835629,4.23089,0
1064,312,16,8,4034,0.32517,5.56446,0
1104,312,16,8,161.39,0.0446673,3.44846,0
1080,316,8,4,20470.9,0.544137,4.51532,0
1088,316,16,4,115.047,0.0384977,3.1379,0
1080,320,4,16,3564.06,0.325409,4.98407,0
1084,320,4,16,11135.9,0.515006,5.4882,0
1056,336,8,16,366.608,0.0592705,4.08376,0
1064,336,8,16,1011.2,0.117057,4.66162,0
1088,336,8,4,2283.15,0.201149,3.97641,0
1088,344,8,4,5983.78,0.307772,4.51532,0
1096,344,8,4,21070.9,0.395876,4.3872,0
1120,344,16,4,2488.08,0.292407,3.85861,0
1088,348,8,4,1926.67,0.153846,3.78064,0
1096,348,8,4,65.1211,0.0513219,2.79365,0
1104,348,16,4,349.09,0.127469,3.90227,0
1120,348,16,4,49.9287,0.0610526,2.51711,0
1056,352,16,8,435.187,0.0589113,4.1162,0
1056,360,16,8,404.429,0.057101,4.10163,0
1120,368,32,4,4675.55,0.345013,5.49564,0
1088,372,16,8,3011.92,0.19708,4.88527,0
1104,372,16,8,5509.95,0.249344,4.67518,0
1120,372,32,4,2224,0.200373,4.49043,0
1024,288,32,8,17.7475,0.0109044,1.66249,0
1088,288,32,4,15.9213,0.0105656,1.84022,0
1088,292,32,8,29.2084,0.0153846,2.30577,0
1088,300,32,4,6317.73,0.19854,5.2465,0
1056,304,8,16,1348.13,0.166667,4.96557,0
1056,320,8,16,911.525,0.119929,4.75536,0
1064,320,16,16,4974.06,0.357384,5.8532,0
1104,320,16,8,398.369,0.0761155,4.10208,0
1104,328,16,8,486.665,0.0819672,4.19444,0
1072,336,16,16,1951.43,0.252862,5.35378,0
1096,336,8,8,209.828,0.0496,3.66276,0
48,64,16,16,65291.7,0.857765,4.84218,0
0,80,16,16,41812.6,0.774096,5.65577,0
16,80,16,16,52.2832,0.0358974,2.57536,0
64,80,32,8,32365.3,0.6425,5.33082,0
16,96,16,8,95.9697,0.0356537,3.00392,0
48,96,16,16,46.9451,0.0169218,2.38045,0
64,96,8,32,24956.8,0.5775,6.06557,0
72,96,8,32,14792.7,0.616352,5.33451,0
0,104,16,16,41422.9,0.79321,5.6597,0
16,104,16,16,131.717,0.0495726,3.17943,0
48,112,16,16,82.9717,0.0446067,2.2614,0
0,0,32,8,60.6273,0.367347,2.51,0
32,0,32,8,48.5232,0.261905,2.03699,0
64,0,32,8,22.623,0.225,1.91817,0
96,0,32,16,500.852,0.682353,3.64421,0
0,8,32,16,2073.33,0.714286,4.85242,0
0,24,32,8,3.22838,0.0746269,0.615675,0
32,24,32,8,12.9736,0.173333,1.1655,0
64,24,32,8,16.6033,0.173333,1.78064,0
96,32,32,16,66.709,0.225,1.61923,0
96,48,32,16,14.2626,0.191011,1.66437,0
96,64,32,8,4290.64,0.720635,3.67234,0
96,72,32,16,2887.94,0.233766,3.8591,0
32,80,32,16,76.9705,0.041769,2.93646,0
96,88,32,8,33.9282,0.0133753,2.25232,0
32,96,16,32,142.089,0.0596138,3.11635,0
80,96,16,32,540.972,0.119171,3.13376,0
0,120,32,8,53692.8,0.826347,5.40784,0
0,32,32,32,44.123,0.261905,2.05642,0
32,32,32,32,35.9011,0.261905,1.9934,0
64,32,32,32,37.5525,0.225,1.96316,0
96,96,32,32,66.9073,0.0260337,2.80379,0
32,12,32,8,2236.15,0.60678,5.19511,1
64,12,32,8,2144.74,0.634483,5.2416,1
96,16,32,4,1460.88,0.454006,4.90191,1
64,20,32,4,256.89,0.480519,2.93411,1
0,64,16,16,44889.5,0.86727,5.98778,1
16,64,16,16,59805.9,0.853293,5.03836,1
64,64,16,16,35997.4,0.870588,5.62677,1
80,64,16,16,69877.1,0.875177,4.94729,1
64,88,32,8,34855.8,0.632863,4.92193,1
0,96,16,8,42439.1,0.768161,4.95532,1
32,8,32,16,2975.21,0.711191,4.88283,1
64,8,32,16,2917.63,0.711191,4.85064,1
96,16,32,16,3073.67,0.775362,4.34838,1
0,64,32,32,49411.9,0.86727,5.8068,1
32,64,32,16,62709.8,0.857765,5.40667,1
64,64,32,16,56871.6,0.875177,5.79059,1
64,80,32,16,33639.7,0.6425,5.41738,1
0,96,32,8,34958.4,0.781022,4.93246,1
48,96,16,32,75.1809,0.0446067,2.67821,1
64,96,16,32,31955.4,0.675963,6.30933,1
0,104,32,16,46377.9,0.803231,5.31905,1
0,0,32,32,1785.89,0.748988,4.06631,1
32,0,32,32,2487.69,0.768657,4.10277,1
64,0,32,32,2490.19,0.768657,4.2581,1
96,0,32,32,1917.16,0.801471,4.13986,1
96,32,32,32,46.0894,0.261905,1.96637,1
32,64,32,32,47005.2,0.857765,4.70027,1
64,64,32,32,55497.5,0.875177,6.09226,1
96,64,32,32,56823.7,0.875882,4.37335,1
0,96,32,32,46576.9,0.827381,5.52313,1
32,96,32,32,128.718,0.0697674,3.09914,1
64,96,32,32,36563.9,0.683117,5.5257,1
160,8,32,4,174.471,0.506173,2.75201,0
192,8,16,8,423.715,0.568862,3.71976,0
208,8,16,8,1172.76,0.681416,3.64084,0
160,12,32,4,213.538,0.426901,3.40835,0
224,12,16,4,2359.41,0.635688,4.20352,0
240,12,16,4,248.663,0.398773,3.42082,0
160,16,16,4,1255.8,0.347826,4.49783,0
176,16,16,4,2051.03,0.695502,4.82212,0
192,16,32,4,1502.14,0.617162,4.76562,0
224,16,16,8,1196.08,0.6,4.48101,0
240,16,16,8,1286.92,0.609756,4.53554,0
160,20,16,8,884.656,0.625,3.57173,0
176,20,16,8,1009.94,0.714286,3.483,0
192,20,32,4,692.51,0.553073,3.95504,0
216,64,8,8,1697.18,0.239804,4.64007,0
244,64,4,8,461.39,0.568862,3.2617,0
176,72,4,16,5685.98,0.274208,3.86103,0
180,72,8,16,6104.9,0.285205,4.09199,0
188,72,4,16,5604.02,0.287744,3.91108,0
192,72,4,16,8533.97,0.443631,4.4758,0
196,72,4,16,723.275,0.199211,4.24758,0
216,72,8,8,2217.09,0.354015,4.714,0
244,72,4,16,413.522,0.370558,3.38806,0
192,88,4,8,12416.1,0.410615,4.17923,0
196,88,4,8,204.452,0.128806,3.55111,0
244,88,4,8,382.438,0.305699,3.02752,0
192,96,4,32,15262.6,0.46789,4.69052,0
196,96,4,32,238.234,0.17561,3.75372,0
200,96,8,16,506.926,0.219858,4.17976,0
208,96,8,16,1940.02,0.300752,5.01018,0
216,96,8,16,1326.17,0.357918,4.77684,0
240,96,4,32,137.562,0.354839,3.01263,0
244,96,4,32,658.901,0.411168,3.63605,0
200,112,8,16,229.108,0.164251,3.7521,0
208,112,8,16,426.911,0.179704,4.14574,0
216,112,8,16,541.405,0.271071,4.2205,0
160,0,32,8,12.9397,0.173333,1.15495,0
192,0,32,8,5.9409,0.126761,0.970859,0
224,0,32,4,0,0,0,0
224,4,32,8,42.6538,0.261905,2.32367,0
192,24,32,8,14.031,0.173333,1.46058,0
224,24,32,8,6.9765,0.173333,1.08539,0
160,28,32,4,0.572205,0.0746269,0.160329,0
192,32,16,8,26.5756,0.225,1.8335,0
208,32,16,16,8377.58,0.817647,4.77964,0
192,40,16,16,9749.7,0.798165,6.09023,0
224,40,32,4,132.697,0.555556,2.94644,0
224,44,32,8,1324.64,0.788396,1.95445,0
208,48,16,16,2715.83,0.370558,5.45044,0
224,52,32,4,837.624,0.724444,1.9341,0
192,56,16,8,4253.9,0.596674,5.31275,0
128,64,32,8,2553.44,0.68231,3.39919,0
192,64,8,8,4006.15,0.579909,5.05423,0
232,64,4,32,266.601,0.4,2.79942,0
236,64,8,32,271.233,0.419355,3.48051,0
128,72,32,8,6713.2,0.253534,4.21164,0
160,72,16,16,5290.68,0.281393,3.66788,0
216,80,8,16,1771.25,0.32216,4.57891,0
224,96,4,32,2661.11,0.576642,4.05072,0
228,96,8,32,33.0537,0.150685,2.32216,0
236,96,4,32,11.8689,0.101796,1.66457,0
248,96,8,32,67.4414,0.202381,2.81381,0
128,0,32,8,11.6474,0.173333,1.09447,0
128,8,32,16,4118.63,0.783133,4.76136,0
128,24,32,8,28.8662,0.225,1.93592,0
128,32,32,16,67.5955,0.303371,1.7645,0
224,32,32,8,20.9015,0.225,1.82126,0
128,48,32,16,8.58923,0.0927835,1.32708,0
224,56,32,8,946.89,0.765152,1.82503,0
160,64,32,8,2025.91,0.63786,3.09396,0
200,64,16,32,1308.15,0.322204,5.07237,0
224,64,8,32,2337.53,0.743772,4.21954,0
248,64,8,32,312.366,0.458647,3.10937,0
128,80,32,16,121.991,0.0388423,3.18354,0
160,88,32,8,171.042,0.0279412,3.04113,0
160,32,32,32,52.1325,0.367347,2.2097,0
128,96,32,32,30.8866,0.0257186,2.03004,0
160,96,32,32,76.4174,0.0249267,2.94829,0
160,8,32,8,249.379,0.506173,3.46721,1
192,8,32,8,804.685,0.681416,3.80278,1
224,12,32,4,1423.66,0.635688,4.06486,1
160,16,32,4,2051.85,0.727554,4.9662,1
192,16,32,8,2192.26,0.719298,4.96602,1
224,16,32,8,1242.15,0.609756,4.65796,1
160,20,32,8,948.409,0.714286,3.6438,1
216,64,8,16,2373.55,0.364452,5.09615,1
244,64,4,32,615.102,0.578947,4.00869,1
176,72,16,16,5917.59,0.287744,4.49052,1
192,72,8,16,5804.36,0.443631,4.77734,1
192,88,8,8,8545.78,0.46165,4.41911,1
192,96,8,32,10862.4,0.536351,4.79937,1
200,96,8,32,386.987,0.219858,4.08995,1
208,96,8,32,1371.67,0.300752,4.91637,1
216,96,8,32,970.444,0.357918,4.74034,1
240,96,8,32,723.64,0.553073,3.92989,1
160,0,32,16,330.675,0.594771,3.22599,1
192,0,32,16,613.134,0.719457,3.24819,1
224,0,32,16,786.652,0.752988,3.22387,1
160,16,32,16,4232.69,0.8,4.42685,1
192,16,32,16,2281.43,0.775362,4.09994,1
224,16,32,16,1519.07,0.683673,3.83083,1
192,32,16,32,14720.6,0.853428,5.80518,1
208,32,16,32,14231.7,0.857798,5.78929,1
224,40,32,16,927.775,0.788396,2.82931,1
128,64,32,16,73524.2,0.875882,4.80542,1
192,64,8,32,6334.56,0.691792,5.27952,1
216,64,8,32,2072.56,0.364452,5.10917,1
232,64,16,32,429.942,0.578947,3.81484,1
160,72,32,16,5714.63,0.29812,4.55416,1
192,96,16,32,6391.29,0.544828,4.65324,1
208,96,16,32,1196.96,0.40081,4.94238,1
224,96,16,32,951.686,0.576642,3.41433,1
240,96,16,32,434.019,0.553073,4.05619,1
128,0,32,32,3131.86,0.810398,4.05982,1
160,0,32,32,2587.04,0.8,4.04049,1
192,0,32,32,1561.34,0.775362,3.80247,1
224,0,32,32,1212.8,0.752988,3.67715,1
128,32,32,32,45.8603,0.303371,1.9266,1
192,32,32,32,14515.1,0.857798,5.90044,1
224,32,32,32,721.453,0.788396,2.54066,1
128,64,32,32,61189.3,0.878788,4.51334,1
160,64,32,32,68346.7,0.885566,4.74194,1
192,64,32,32,2846.97,0.691792,5.43409,1
224,64,32,32,935.557,0.743772,4.03964,1
192,96,32,32,3803.01,0.581921,5.01598,1
224,96,32,32,696.328,0.6875,4.03727,1
312,88,8,4,10554.1,0.323323,4.47641,0
312,92,8,4,10242.1,0.481583,4.625,0
320,16,32,4,1537.55,0.544872,4.72307,0
352,16,32,4,3216.45,0.621333,5.27663,0
320,20,32,4,270.32,0.333333,2.85485,0
352,20,32,4,1695.22,0.681275,3.71878,0
256,64,16,4,17.5271,0.225,1.60103,0
320,64,32,4,1.11694,0.0537634,0.272971,0
256,68,16,8,53900.1,0.901505,5.30485,0
304,68,8,8,4856.24,0.750708,3.94949,0
312,68,8,8,47671.4,0.861972,4.96592,0
320,68,32,4,1529.65,0.596708,3.50805,0
320,72,32,4,25670.6,0.715405,5.98906,0
256,76,16,4,61031.2,0.808429,4.55398,0
320,76,32,4,20912.1,0.534308,5.69299,0
320,80,16,4,16782.3,0.386503,4.9379,0
336,80,16,4,16640,0.43127,4.99017,0
272,88,16,4,3740.58,0.554023,4.32822,0
304,88,8,8,512.031,0.274194,4.0375,0
272,92,16,4,3596.22,0.558087,4.59002,0
304,96,8,8,229.099,0.196532,3.44586,0
312,96,8,8,14846.8,0.547893,5.5,0
288,120,16,4,359.642,0.193846,3.61971,0
304,120,16,4,43491.3,0.679797,4.76986,0
320,120,32,4,20171.9,0.492205,5.90635,0
288,124,16,4,491.694,0.314488,4.10312,0
304,124,16,4,14885.4,0.704718,5.04501,0
320,124,32,4,17866.1,0.714286,5.90998,0
288,0,32,4,0,0,0,0
320,0,32,8,9.80235,0.173333,1.27901,0
352,0,32,4,4.3808,0.0746269,0.771971,0
288,4,32,8,103.402,0.392157,2.66084,0
352,4,32,8,271.173,0.583893,3.33485,0
320,8,32,8,912.682,0.652174,4.14836,0
288,12,32,4,859.491,0.542056,3.43124,0
352,12,32,4,624.129,0.56,4.12622,0
320,24,32,8,15.9711,0.173333,1.74192,0
352,24,32,8,8.23871,0.173333,1.21016,0
352,32,32,4,0,0,0,0
352,36,32,4,237.933,0.588571,3.21875,0
272,64,16,8,55.5761,0.290323,2.12148,0
288,64,16,8,68.3428,0.260504,1.85151,0
304,64,16,4,1.46484,0.0537634,0.33729,0
352,64,32,4,0.938416,0.0537634,0.237977,0
352,68,32,4,1207.95,0.566372,3.48066,0
272,72,16,16,5647.05,0.760331,5.92227,0
288,72,16,8,3091.97,0.576271,4.98052,0
352,72,32,4,28082.3,0.683117,5.89357,0
304,76,16,4,33437.8,0.539352,4.34546,0
352,76,32,8,25864,0.534937,5.36326,0
256,80,16,16,59995.3,0.802225,5.3221,0
304,80,16,8,34721.2,0.649939,6.00657,0
320,84,32,8,18838.5,0.481967,6.18873,0
352,84,32,4,23082.1,0.467991,5.1561,0
352,88,32,4,23511.4,0.474501,5.34771,0
320,92,32,4,14402.1,0.60105,5.90388,0
352,92,32,4,20133.7,0.5822,6.0729,0
256,96,16,8,59049.4,0.762836,4.37985,0
288,96,16,8,313.543,0.186813,3.91938,0
320,96,32,8,14711,0.63081,6.05501,0
352,96,32,4,1114.91,0.306792,4.6335,0
352,100,32,4,17131.1,0.550191,5.76728,0
256,104,16,16,57321.1,0.76399,4.92095,0
288,104,8,16,376.047,0.206061,3.82913,0
296,104,16,16,537.578,0.271676,4.24932,0
312,104,8,16,10448.1,0.413831,5.86232,0
320,104,32,8,16147.1,0.477064,6.27478,0
320,112,32,8,14607.5,0.518605,6.29792,0
256,120,16,8,54845.4,0.761378,5.28191,0
352,120,32,4,25955.5,0.600484,5.60657,0
352,124,32,4,23675.8,0.684913,6.1249,0
288,16,32,16,1357.86,0.719457,3.99274,0
352,40,32,16,112.429,0.568862,2.7317,0
352,56,32,8,8.75922,0.101124,1.25074,0
288,80,16,16,2351.23,0.405983,5.1469,0
272,96,16,32,4576.14,0.662708,5.36671,0
352,104,32,16,19802.2,0.566707,6.46345,0
256,0,32,32,942.764,0.696078,3.69703,0
256,32,32,32,76.8753,0.415094,2.6488,0
288,32,32,32,71.9169,0.415094,2.58758,0
320,32,32,32,72.6279,0.392157,2.78498,0
312,88,8,8,21071.6,0.553467,5.44516,1
320,16,32,8,1985.99,0.691228,4.53754,1
352,16,32,8,3935.98,0.767442,5.07626,1
256,64,16,16,65858.3,0.916103,5.23375,1
320,64,32,8,954.445,0.630252,2.66283,1
304,68,16,8,33318.5,0.875177,4.99267,1
320,72,32,8,25157.9,0.724399,6.40259,1
320,80,32,4,17409.7,0.43127,5.61025,1
272,88,16,8,3668.5,0.558087,4.80821,1
304,88,16,8,27334.2,0.660804,5.64168,1
304,96,16,8,14852.2,0.626846,5.40168,1
288,120,16,8,506.528,0.333333,4.21502,1
304,120,16,8,32421.3,0.744063,5.5315,1
320,120,32,8,26940.7,0.738003,6.59114,1
288,0,32,16,536.442,0.683673,2.9973,1
320,0,32,16,857.346,0.719457,3.68227,1
352,0,32,16,589.252,0.668449,3.7346,1
320,16,32,16,1866.51,0.772059,4.01091,1
352,16,32,16,3500.28,0.814925,4.01903,1
352,32,32,8,177.286,0.588571,2.21534,1
256,64,16,32,77782.2,0.918421,6.03674,1
272,64,16,32,7673.74,0.812766,5.6746,1
288,64,16,16,7044.6,0.727554,4.39242,1
304,64,16,16,39973.4,0.875882,4.62751,1
320,64,32,16,48183.1,0.878788,5.49417,1
352,64,32,8,785.64,0.60181,2.57962,1
352,72,32,16,27129,0.691919,6.04713,1
304,80,16,16,33256.2,0.666255,6.27487,1
320,80,32,16,22188.9,0.635492,6.65407,1
352,88,32,8,24706.6,0.594724,6.33995,1
256,96,16,32,57143.5,0.76399,5.35772,1
288,96,32,8,8731.71,0.626846,5.02037,1
320,96,32,16,21149.1,0.644955,6.64501,1
352,96,32,8,16495.5,0.609499,5.83357,1
288,104,32,16,20586.2,0.672727,5.42757,1
320,112,32,16,20991.5,0.738003,6.72007,1
288,120,32,8,20265.9,0.744063,5.26127,1
352,120,32,8,28751.8,0.697047,6.42818,1
288,0,32,32,1021.11,0.719457,3.76295,1
320,0,32,32,1401.47,0.772059,4.01941,1
352,0,32,32,2192.25,0.814925,4.13571,1
352,32,32,32,130.326,0.588571,2.97898,1
256,64,32,32,54288.4,0.918421,6.42655,1
288,64,32,32,26939.9,0.877437,6.00762,1
320,64,32,32,44408,0.878788,6.51224,1
352,64,32,32,51130.5,0.876751,6.18404,1
256,96,32,32,60570.6,0.821608,6.07376,1
288,96,32,32,17784.4,0.744063,5.62972,1
320,96,32,32,21275.9,0.738003,6.85471,1
352,96,32,32,25368.4,0.697047,6.76345,1
384,68,8,4,458.726,0.44,3.47641,0
392,68,8,4,18349.9,0.798095,3.90121,0
384,72,8,4,21999.5,0.674232,4.75,0
392,72,8,4,9284.31,0.388945,4.60141,0
416,12,16,8,680.445,0.562264,4.32546,0
432,12,16,8,4988.5,0.687332,5.23929,0
480,12,16,8,10229.6,0.758285,5.53135,0
496,12,16,8,4546.93,0.711968,5.353,0
416,32,16,8,359.366,0.608696,2.22027,0
432,32,16,8,1545.35,0.71875,2.8252,0
384,36,16,8,334.219,0.474453,3.79292,0
400,36,16,8,727.223,0.661972,4.01418,0
400,64,16,4,6.10938,0.0841121,1.19946,0
400,68,16,4,29971.5,0.781305,4.09097,0
400,72,16,4,1638.23,0.0927673,3.27067,0
400,76,16,4,9.35938,0.00865801,1.5991,0
416,88,16,4,19921.2,0.365477,3.6494,0
384,92,4,4,1429.62,0.240705,3.375,0
388,92,8,4,15652.5,0.492205,4.75,0
396,92,4,4,96.7461,0.0272597,2.65564,0
416,92,16,4,19848.1,0.378509,3.9516,0
388,96,8,8,21103.9,0.56615,5.33961,0
388,104,8,16,14203.2,0.488474,6.07419,0
388,120,8,8,21486.4,0.638142,5.30836,0
384,0,32,8,17.7166,0.225,1.8148,0
384,8,32,8,860.562,0.59447,4.35643,0
416,8,32,4,888.738,0.59447,3.97459,0
448,8,32,4,86.7966,0.304965,2.84056,0
480,8,32,4,94.6733,0.363636,2.94873,0
448,12,32,8,9946.6,0.784114,5.86225,0
384,16,32,8,5741.81,0.756098,5.16678,0
416,20,32,4,462.387,0.493671,2.91955,0
448,20,32,4,616.39,0.493671,2.79244,0
480,20,32,4,409.124,0.448276,2.37412,0
384,24,32,8,6.4646,0.1,1.04682,0
384,32,32,4,0,0,0,0
416,40,32,8,368.517,0.558559,2.70965,0
384,44,32,4,6.72894,0.0841121,1.08252,0
384,64,16,4,6.10327,0.137255,1.26896,0
448,64,32,4,19.7231,0.155172,1.86896,0
480,64,32,4,40.3588,0.183333,2.30474,0
448,68,32,8,48977.9,0.829436,5.52614,0
480,68,32,8,44833.4,0.830601,5.14602,0
416,72,8,16,563.991,0.0923196,2.7852,0
424,72,16,16,16581.7,0.476289,6.12671,0
440,72,8,16,3390.61,0.133808,4.63824,0
384,76,16,4,28643.6,0.483667,4.61648,0
448,76,32,4,357.78,0.0673759,3.94737,0
480,76,32,4,1176.39,0.0940171,4.33208,0
384,80,16,4,29388,0.483667,4.74586,0
448,80,32,8,1565.35,0.1125,4.05528,0
384,84,16,8,29899.3,0.519313,5.5151,0
432,88,16,8,245.31,0.0564103,2.65018,0
448,88,32,8,38.0934,0.015493,2.32978,0
384,96,4,32,2128.05,0.388889,5.18697,0
396,96,4,32,279.594,0.0564103,3.381,0
416,96,16,16,19440.5,0.378585,4.85241,0
416,112,16,16,19381.3,0.383877,4.5388,0
416,0,32,8,21.6826,0.333333,1.87263,0
448,0,32,8,16.7048,0.225,1.62574,0
480,0,32,8,26.6402,0.303371,1.53466,0
416,24,32,8,5.7334,0.1,1.02557,0
448,24,32,8,7.75,0.1,1.06128,0
480,24,32,8,7.75,0.1,1.06128,0
480,32,32,8,565.341,0.632653,3.59601,0
480,40,32,16,77.0934,0.352941,2.20414,0
384,48,32,16,26.7485,0.234043,2.19126,0
416,48,32,16,19.0606,0.183673,1.97281,0
480,56,32,8,3.47044,0.0927835,0.892158,0
416,64,32,8,19482.4,0.82716,4.23242,0
400,80,16,16,14.1969,0.0148831,1.68053,0
480,80,32,16,2419.34,0.137224,3.8301,0
400,96,16,32,18.3031,0.015493,1.63985,0
432,96,16,32,816.763,0.126826,2.88222,0
448,32,32,32,254.399,0.714286,3.02851,0
448,96,32,32,6.33846,0.0118632,1.02099,0
480,96,32,32,6.44493,0.00624566,1.15366,0
384,68,16,4,11190.7,0.8119,4.09462,1
384,72,16,4,32396,0.699877,5.46461,1
80,352,16,16,38535.5,0.494797,5.80681,1
112,352,16,16,56844.3,0.633498,5.96278,1
0,360,32,16,20000,0.485834,6.04103,1
64,368,16,16,13145.9,0.425328,5.9546,1
80,368,16,16,14079.8,0.545977,5.87783,1
96,368,16,16,12029.8,0.46147,5.77886,1
0,256,32,32,11877.9,0.705806,6.57477,1
32,256,32,32,10915.2,0.681265,6.54101,1
64,256,32,32,11347,0.675963,6.54796,1
96,256,32,32,16154.1,0.694545,6.78056,1
0,288,32,32,12589,0.542002,6.42401,1
32,288,32,32,18157.8,0.576837,6.64146,1
64,288,32,32,10052.4,0.49896,6.41532,1
96,288,32,32,14790.7,0.648148,6.68396,1
0,320,32,32,26110.5,0.572181,6.12929,1
32,320,32,32,17090.7,0.615305,6.01006,1
64,320,32,32,8981.69,0.345392,5.87021,1
96,320,32,32,23561.3,0.661376,5.88169,1
0,352,32,32,23993.8,0.50555,6.20649,1
32,352,32,32,22016.1,0.513145,6.64185,1
64,352,32,32,26164.1,0.549858,6.53006,1
96,352,32,32,38606.6,0.633498,6.29544,1
152,368,4,8,688.022,0.0532838,4.01532,0
188,368,4,8,1600.43,0.0921348,3.98861,0
144,376,8,4,421.679,0.0365854,3.41784,0
152,376,4,8,451.788,0.0701754,3.02833,0
188,376,4,8,2987.55,0.12761,3.9619,0
144,380,8,4,3333.18,0.162088,3.48861,0
128,288,16,4,1770.24,0.135464,4.06835,0
144,288,16,4,959.152,0.0903747,3.93603,0
192,288,4,16,32348.4,0.681462,4.88462,0
128,292,16,4,4031.18,0.207254,4.48034,0
144,292,16,4,235.338,0.0482955,3.5105,0
128,296,16,4,4053.05,0.199673,4.08025,0
144,296,16,4,178.507,0.0385144,3.26727,0
160,296,32,4,472.851,0.0593103,4.02024,0
160,300,32,4,154.28,0.0291391,3.16535,0
160,304,32,4,51.3832,0.0291525,2.47964,0
192,304,4,16,19931.3,0.735334,4.47532,0
160,308,32,4,18817.7,0.40153,5.87951,0
128,312,8,8,2954.79,0.558753,4.74627,0
136,312,8,8,1338.46,0.451713,4.55877,0
192,320,4,32,1592.4,0.411371,3.70601,0
196,320,4,32,29.31,0.129534,2.31399,0
176,336,16,4,1707.85,0.200504,4.10624,0
176,340,16,8,488.496,0.154583,4.23289,0
176,348,16,4,857.623,0.173333,4.45867,0
